statement_group,frequency,statement_basis,item_code,item_name,mapping_status,source_table,source_account_code
financial_statement,quarterly,separate,3000901010,단기금융자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001111800
financial_statement,quarterly,separate,3000901010,단기금융자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001112400
financial_statement,quarterly,separate,3000901011,*총유가증권(천원),ambiguous_multi_account,DW_FNG_재무제표,1001122800
financial_statement,quarterly,separate,3000901011,*총유가증권(천원),ambiguous_multi_account,DW_FNG_재무제표,1001123500
financial_statement,quarterly,separate,3000901012,재고자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001118300
financial_statement,quarterly,separate,3000901013,비유동자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001121900
financial_statement,quarterly,separate,3000901014,장기금융자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001122800
financial_statement,quarterly,separate,3000901014,장기금융자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001123500
financial_statement,quarterly,separate,3000901017,유형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001126100
financial_statement,quarterly,separate,3000901017,유형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001128600
financial_statement,quarterly,separate,3000901019,*총금융자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901024,무형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001128900
financial_statement,quarterly,separate,3000901024,무형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001130450
financial_statement,quarterly,separate,3000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001110300
financial_statement,quarterly,separate,3000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001111000
financial_statement,quarterly,separate,3000901030,현금및현금성자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001460200
financial_statement,quarterly,separate,3000901031,매출채권및기타채권(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901033,단기대여금(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901034,단기금융상품(천원),ambiguous_multi_account,DW_FNG_재무제표,1001111800
financial_statement,quarterly,separate,3000901034,단기금융상품(천원),ambiguous_multi_account,DW_FNG_재무제표,1001112400
financial_statement,quarterly,separate,3000901037,장기금융상품(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901040,장기대여금(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901041,토지(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901042,건설중인자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001126400
financial_statement,quarterly,separate,3000901045,*단기유동성자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901046,장기매입채무및기타채무(천원),ambiguous_multi_account,DW_FNG_재무제표,1001148100
financial_statement,quarterly,separate,3000901046,장기매입채무및기타채무(천원),ambiguous_multi_account,DW_FNG_재무제표,1001148210
financial_statement,quarterly,separate,3000901054,매도가능금융자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901066,단기사채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001143800
financial_statement,quarterly,separate,3000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145200
financial_statement,quarterly,separate,3000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145600
financial_statement,quarterly,separate,3000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145200
financial_statement,quarterly,separate,3000901070,사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145600
financial_statement,quarterly,separate,3000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001143800
financial_statement,quarterly,separate,3000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145200
financial_statement,quarterly,separate,3000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001145600
financial_statement,quarterly,separate,3000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145200
financial_statement,quarterly,separate,3000901071,일반사채(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001145600
financial_statement,quarterly,separate,3000901072,전환사채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901073,신주인수권부사채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901074,교환사채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901075,금융리스부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001147600
financial_statement,quarterly,separate,3000901101,자산총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901103,부채및자본총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000901115,유형자산(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902001,부채총계(천원),clean_exact_single_account,DW_FNG_재무제표,1001140000
financial_statement,quarterly,separate,3000902003,유동부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001140100
financial_statement,quarterly,separate,3000902006,매입채무(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140200
financial_statement,quarterly,separate,3000902006,매입채무(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140400
financial_statement,quarterly,separate,3000902009,단기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140700
financial_statement,quarterly,separate,3000902009,단기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140900
financial_statement,quarterly,separate,3000902010,단기금융부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902011,비유동부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001145100
financial_statement,quarterly,separate,3000902012,순부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001146900
financial_statement,quarterly,separate,3000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001147100
financial_statement,quarterly,separate,3000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001440100
financial_statement,quarterly,separate,3000902013,장기차입금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001440600
financial_statement,quarterly,separate,3000902014,장기금융부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902016,*총사채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902019,매입채무및기타채무(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001149000
financial_statement,quarterly,separate,3000902034,기타장기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001149060
financial_statement,quarterly,separate,3000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001144400
financial_statement,quarterly,separate,3000902035,단기충당부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001144800
financial_statement,quarterly,separate,3000902044,유동성장기부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001143700
financial_statement,quarterly,separate,3000902045,*총금융리스부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000902101,부채총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_재무제표,1001160000
financial_statement,quarterly,separate,3000903001,자본총계(천원),ambiguous_multi_account,DW_FNG_재무제표,1001570000
financial_statement,quarterly,separate,3000903003,자본총계(지배)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001160000
financial_statement,quarterly,separate,3000903003,자본총계(지배)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001570000
financial_statement,quarterly,separate,3000903004,비지배주주지분(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,quarterly,separate,3000903005,자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,quarterly,separate,3000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160200
financial_statement,quarterly,separate,3000903007,보통주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160200
financial_statement,quarterly,separate,3000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160300
financial_statement,quarterly,separate,3000903008,우선주자본금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160300
financial_statement,quarterly,separate,3000903009,*유보액(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,quarterly,separate,3000903012,자본잉여금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160500
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160600
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160700
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520000
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001520100
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160500
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160600
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160700
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520000
financial_statement,quarterly,separate,3000903014,주식발행초과금(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001520100
financial_statement,quarterly,separate,3000903015,기타자본잉여금(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001165400
financial_statement,quarterly,separate,3000903016,이익잉여금(천원),ambiguous_multi_account,DW_FNG_재무제표,1001540000
financial_statement,quarterly,separate,3000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001162700
financial_statement,quarterly,separate,3000903019,자기주식(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001162700
financial_statement,quarterly,separate,3000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_재무제표,1001162000
financial_statement,quarterly,separate,3000903020,기타자본(천원),ambiguous_multi_account,DW_FNG_재무제표,1001530000
financial_statement,quarterly,separate,3000903021,매도가능금융자산평가손익(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001163700
financial_statement,quarterly,separate,3000903023,기타포괄이익누계액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001531100
financial_statement,quarterly,separate,3000903024,재평가잉여금(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903030,부채및자본총계(천원),clean_exact_single_account,DW_FNG_재무제표,1001110000
financial_statement,quarterly,separate,3000903042,신종자본증권(천원),no_exact_match,,
financial_statement,quarterly,separate,3000903103,"자본총계(지배, 평균)(천원)",no_exact_match,,
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001160100
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510000
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_연결재무제표,4001510100
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001160100
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510000
financial_statement,quarterly,separate,3000903104,자본금(평균)(천원),ambiguous_multi_source_table,DW_FNG_재무제표,1001510100
financial_statement,quarterly,separate,3000903105,자본총계(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000909103,*이자발생부채(평균)(천원),no_exact_match,,
financial_statement,quarterly,separate,3000911004,*총금융부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000911019,이연법인세부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991002,단기미청구공사(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991005,당기법인세자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991006,매각예정비유동자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991007,만기보유금융자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991010,투자부동산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991012,설비자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991013,기타유형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001126100
financial_statement,quarterly,separate,3000991013,기타유형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001128600
financial_statement,quarterly,separate,3000991016,영업권(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991018,개발비(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991019,산업재산권(천원),clean_exact_single_account,DW_FNG_재무제표,1001129200
financial_statement,quarterly,separate,3000991020,기타의무형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001128900
financial_statement,quarterly,separate,3000991020,기타의무형자산(천원),ambiguous_multi_account,DW_FNG_재무제표,1001130450
financial_statement,quarterly,separate,3000991022,장기매출채권및기타채권(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991023,이연법인세자산(천원),clean_exact_single_account,DW_FNG_재무제표,1001130530
financial_statement,quarterly,separate,3000991025,기타금융업자산(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991033,당기법인세부채(천원),clean_exact_single_account,DW_FNG_재무제표,1001143200
financial_statement,quarterly,separate,3000991034,매각예정처분자산집단부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991039,기타금융업부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991040,이자발생부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140700
financial_statement,quarterly,separate,3000991041,*단기차입부채(천원),ambiguous_multi_account,DW_FNG_재무제표,1001140900
financial_statement,quarterly,separate,3000991042,*장기차입부채(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991045,자기주식처분이익(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991046,자기주식처분손실(천원),no_exact_match,,
financial_statement,quarterly,separate,3000991047,금융자산평가손익(천원),no_exact_match,,
income_statement,annual,consolidated,M000904001,매출액(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001210000
income_statement,annual,consolidated,M000904001,매출액(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001211400
income_statement,annual,consolidated,M000904003,매출액(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001210000
income_statement,annual,consolidated,M000904003,매출액(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001211400
income_statement,annual,consolidated,M000904007,매출총이익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001222300
income_statement,annual,consolidated,M000904017,판매비와관리비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001222400
income_statement,annual,consolidated,M000904019,급여(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001222500
income_statement,annual,consolidated,M000904019,급여(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001222700
income_statement,annual,consolidated,M000904020,퇴직급여(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001223100
income_statement,annual,consolidated,M000904021,복리후생비(천원),no_exact_match,,
income_statement,annual,consolidated,M000904022,세금과공과(천원),no_exact_match,,
income_statement,annual,consolidated,M000904023,감가상각비(판관비)(천원),no_exact_match,,
income_statement,annual,consolidated,M000904024,임차료(천원),no_exact_match,,
income_statement,annual,consolidated,M000904025,유형자산감가상각비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001226200
income_statement,annual,consolidated,M000904027,연구개발비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001227100
income_statement,annual,consolidated,M000904030,광고선전비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001225000
income_statement,annual,consolidated,M000904031,대손상각비(천원),no_exact_match,,
income_statement,annual,consolidated,M000904032,외환차익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000904035,외환환산이익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000904072,무형자산상각비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001226300
income_statement,annual,consolidated,M000905001,매출원가(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001220000
income_statement,annual,consolidated,M000905001,매출원가(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001222100
income_statement,annual,consolidated,M000906001,영업이익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001230000
income_statement,annual,consolidated,M000906002,영업이익(발표기준)(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001230000
income_statement,annual,consolidated,M000906004,영업이익(TTM)(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001230000
income_statement,annual,consolidated,M000906008,비영업수익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001240000
income_statement,annual,consolidated,M000906009,이자수익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001240100
income_statement,annual,consolidated,M000906010,배당금수익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001240200
income_statement,annual,consolidated,M000906010,배당금수익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001415000
income_statement,annual,consolidated,M000906011,유가증권관련이익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906012,외환이익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906013,관계기업투자등관련이익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001242100
income_statement,annual,consolidated,M000906013,관계기업투자등관련이익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001414400
income_statement,annual,consolidated,M000906015,외환손실(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906016,비영업비용(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001250000
income_statement,annual,consolidated,M000906017,유가증권관련손실(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906018,관계기업투자등관련손실(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906020,이자비용(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001250100
income_statement,annual,consolidated,M000906021,비영업손익(천원),no_exact_match,,
income_statement,annual,consolidated,M000906022,관계기업투자등관련손익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001242100
income_statement,annual,consolidated,M000906022,관계기업투자등관련손익(비영업)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001414400
income_statement,annual,consolidated,M000906023,외환관련손익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906024,"영업이익(발표기준, TTM)(천원)",clean_exact_single_account,DW_FNG_연결재무제표,4001230000
income_statement,annual,consolidated,M000906025,금융손익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906027,기타손익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906028,기타수익(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000906029,기타비용(비영업)(천원),no_exact_match,,
income_statement,annual,consolidated,M000907001,세전계속사업이익(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001290000
income_statement,annual,consolidated,M000907002,세전계속사업이익(TTM)(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001290000
income_statement,annual,consolidated,M000907003,법인세비용(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001290100
income_statement,annual,consolidated,M000907004,계속사업이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290180
income_statement,annual,consolidated,M000907004,계속사업이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290200
income_statement,annual,consolidated,M000907004,계속사업이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001410100
income_statement,annual,consolidated,M000907005,중단사업이익(천원),no_exact_match,,
income_statement,annual,consolidated,M000907008,계속사업이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290180
income_statement,annual,consolidated,M000907008,계속사업이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290200
income_statement,annual,consolidated,M000907008,계속사업이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001410100
income_statement,annual,consolidated,M000908001,당기순이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290180
income_statement,annual,consolidated,M000908001,당기순이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290200
income_statement,annual,consolidated,M000908001,당기순이익(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001410100
income_statement,annual,consolidated,M000908003,"당기순이익(지배, TTM)(천원)",ambiguous_multi_account,DW_FNG_연결재무제표,4001167200
income_statement,annual,consolidated,M000908003,"당기순이익(지배, TTM)(천원)",ambiguous_multi_account,DW_FNG_연결재무제표,4001290210
income_statement,annual,consolidated,M000908003,"당기순이익(지배, TTM)(천원)",ambiguous_multi_account,DW_FNG_연결재무제표,4001541400
income_statement,annual,consolidated,M000908004,당기순이익(지배)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001167200
income_statement,annual,consolidated,M000908004,당기순이익(지배)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290210
income_statement,annual,consolidated,M000908004,당기순이익(지배)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001541400
income_statement,annual,consolidated,M000908005,당기순이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290180
income_statement,annual,consolidated,M000908005,당기순이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290200
income_statement,annual,consolidated,M000908005,당기순이익(TTM)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001410100
income_statement,annual,consolidated,M000908006,당기순이익(비지배)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001290220
income_statement,annual,consolidated,M000908006,당기순이익(비지배)(천원),ambiguous_multi_account,DW_FNG_연결재무제표,4001550210
income_statement,annual,consolidated,M000908007,기타포괄이익(천원),no_exact_match,,
income_statement,annual,consolidated,M000908008,총포괄이익(천원),no_exact_match,,
income_statement,annual,consolidated,M000908009,총포괄이익(지배)(천원),no_exact_match,,
income_statement,annual,consolidated,M000908010,총포괄이익(비지배)(천원),no_exact_match,,
income_statement,annual,consolidated,M000911010,순이자비용(천원),no_exact_match,,
income_statement,annual,consolidated,M000911032,인건비(천원),no_exact_match,,
income_statement,annual,consolidated,M000992001,판매비(천원),no_exact_match,,
income_statement,annual,consolidated,M000992002,관리비(천원),clean_exact_single_account,DW_FNG_연결재무제표,4001224700
income_statement,annual,consolidated,M000992008,금융수익(천원),no_exact_match,,
income_statement,annual,consolidated,M000992009,금융비용(천원),no_exact_match,,
income_statement,annual,separate,3000904001,매출액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001210000
income_statement,annual,separate,3000904001,매출액(천원),ambiguous_multi_account,DW_FNG_재무제표,1001211400
income_statement,annual,separate,3000904003,매출액(TTM)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001210000
income_statement,annual,separate,3000904003,매출액(TTM)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001211400
income_statement,annual,separate,3000904007,매출총이익(천원),clean_exact_single_account,DW_FNG_재무제표,1001222300
income_statement,annual,separate,3000904017,판매비와관리비(천원),clean_exact_single_account,DW_FNG_재무제표,1001222400
income_statement,annual,separate,3000904019,급여(천원),ambiguous_multi_account,DW_FNG_재무제표,1001222500
income_statement,annual,separate,3000904019,급여(천원),ambiguous_multi_account,DW_FNG_재무제표,1001222700
income_statement,annual,separate,3000904020,퇴직급여(천원),clean_exact_single_account,DW_FNG_재무제표,1001223100
income_statement,annual,separate,3000904021,복리후생비(천원),no_exact_match,,
income_statement,annual,separate,3000904022,세금과공과(천원),no_exact_match,,
income_statement,annual,separate,3000904023,감가상각비(판관비)(천원),no_exact_match,,
income_statement,annual,separate,3000904024,임차료(천원),no_exact_match,,
income_statement,annual,separate,3000904025,유형자산감가상각비(천원),clean_exact_single_account,DW_FNG_재무제표,1001226200
income_statement,annual,separate,3000904027,연구개발비(천원),clean_exact_single_account,DW_FNG_재무제표,1001227100
income_statement,annual,separate,3000904030,광고선전비(천원),clean_exact_single_account,DW_FNG_재무제표,1001225000
income_statement,annual,separate,3000904031,대손상각비(천원),no_exact_match,,
income_statement,annual,separate,3000904032,외환차익(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000904035,외환환산이익(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000904072,무형자산상각비(천원),clean_exact_single_account,DW_FNG_재무제표,1001226300
income_statement,annual,separate,3000905001,매출원가(천원),ambiguous_multi_account,DW_FNG_재무제표,1001220000
income_statement,annual,separate,3000905001,매출원가(천원),ambiguous_multi_account,DW_FNG_재무제표,1001222100
income_statement,annual,separate,3000906001,영업이익(천원),clean_exact_single_account,DW_FNG_재무제표,1001230000
income_statement,annual,separate,3000906002,영업이익(발표기준)(천원),clean_exact_single_account,DW_FNG_재무제표,1001230000
income_statement,annual,separate,3000906004,영업이익(TTM)(천원),clean_exact_single_account,DW_FNG_재무제표,1001230000
income_statement,annual,separate,3000906008,비영업수익(천원),clean_exact_single_account,DW_FNG_재무제표,1001240000
income_statement,annual,separate,3000906009,이자수익(천원),clean_exact_single_account,DW_FNG_재무제표,1001240100
income_statement,annual,separate,3000906010,배당금수익(비영업)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001240200
income_statement,annual,separate,3000906010,배당금수익(비영업)(천원),ambiguous_multi_account,DW_FNG_재무제표,1001415000
income_statement,annual,separate,3000906011,유가증권관련이익(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000906012,외환이익(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000906013,관계기업투자등관련이익(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000906015,외환손실(비영업)(천원),no_exact_match,,
income_statement,annual,separate,3000906016,비영업비용(천원),clean_exact_single_account,DW_FNG_재무제표,1001250000
